marketplace	marketplace_transaction_id	order_id	marketplace_sku	transaction_amount	transaction_type	transaction_date	transaction_group	remark	shipment_id	quantity	igst	cgst	sgst	tcs_igst	tcs_cgst	tcs_sgst	tds
JIOMART	5319622154	 16724759360170410M	IDLI_01	0	 reverse_logistics_fee_charge	2023-01-12T14:23:22.000+05:30	commision	 RR27RKWANUC0288	16724759586331727195J	1	0	0	0	0	0	0	0
JIOMART	5319622154	 16725051900338761A	S72	-65.64	Seller_Commision	2023-01-12T17:44:13.000+05:30	commision	RR27RKWANUC0288 	16725052002261338979J	1	-11.82	0	0	0	0	0	0
JIOMART	5319622154	 16725051900338761A	S72	-20	Fixed_fee	2023-01-12T17:44:13.000+05:30	commision	RR27RKWANUC0288 	16725052002261338979J	1	-3.6	0	0	0	0	0	0
JIOMART	5319622154	 16725051900338761A	S72	0	Collection_fee_charge	2023-01-12T17:44:13.000+05:30	commision	 RR27RKWANUC0288	16725052002261338979J	1	0	0	0	0	0	0	0
JIOMART	5319622154	 16725051900338761A	S72	-80	Forward_logistics_fee_charge	2023-01-12T17:44:13.000+05:30	commision	RR27RKWANUC0288 	16725052002261338979J	1 	-14.4	0	0	0	0	0	0
JIOMART	5319622154	 16725051900338761A	S72	0	Shipping_delay_penalty_fee_charge	2023-01-12T17:44:13.000+05:30	commision	RR27RKWANUC0288 	16725052002261338979J	1	0	0	0	0	0	0	0
JIOMART	5319622154	 16725051900338761A	S72	0	 reverse_logistics_fee_charge	2023-01-12T17:44:13.000+05:30	commision	 RR27RKWANUC0288	16725052002261338979J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 	 	2880.21	Disbursement	2023-01-02T08:40:26.000+05:30	settlement	 	 	 	 	 	 	 	 	 	 
JIOMART	9091168402	 16712781610236314A	C20	275.89	Order	2022-12-17T17:46:06.000+05:30	sale	 	16712783577261565591J	1	33.11	0	0	-2.76	0	0	-2.76
JIOMART	9091168402	 16711618370058555A	NS11	293.75	Order	2022-12-16T10:25:35.000+05:30	sale	 	16711618660051423240J	1	35.25	0	0	-2.94	0	0	-2.94
JIOMART	9091168402	 16712703250192579A	CC_01	122.88	Order	2022-12-17T16:50:51.000+05:30	sale	 	16712703864161404974J	1	22.12	0	0	-1.23	0	0	-1.23
JIOMART	9091168402	 16712655350164888A	C20	275.89	Order	2022-12-17T14:57:52.000+05:30	sale	 	16712655760061069954J	1	33.11	0	0	-2.76	0	0	-2.76
JIOMART	9091168402	 16711145130286567A	CC_01	122.88	Order	2022-12-16T10:24:24.000+05:30	sale	 	16711145650991157119J	1	22.12	0	0	-1.23	0	0	-1.23
JIOMART	9091168402	 16713340540046732M	C20	275.89	Order	2022-12-18T10:58:16.000+05:30	sale	 	16713340696031322414J	1	33.11	0	0	-2.76	0	0	-2.76
JIOMART	9091168402	 16713489750134147A	 CMY_02 	202.54	Order	2022-12-19T10:30:05.000+05:30	sale	 	16713490123881154991J	2	36.46	0	0	-2.03	0	0	-2.03
JIOMART	9091168402	 16713489750134147A	 CMY_03 	238.14	Order	2022-12-19T10:30:05.000+05:30	sale	 	16713490123881154991J	2	42.86	0	0	-2.38	0	0	-2.38
JIOMART	9091168402	 16713553650172067A	CMP_03	238.14	Order	2022-12-19T10:29:52.000+05:30	sale	 	16713554737941663777J	1	42.86	0	0	-2.38	0	0	-2.38
JIOMART	9091168402	 16711869910190081A	NS9	311.6	Order	2022-12-16T16:45:50.000+05:30	sale	 	16711870540851382513J	1	0	18.7	18.7	0	-1.56	-1.56	-3.12
JIOMART	9091168402	 16711170560308832A	CMP_05	253.39	Order	2022-12-16T10:24:34.000+05:30	sale	 	16711170669231071608J	1	45.61	0	0	-2.53	0	0	-2.53
JIOMART	9091168402	 16713548950169444A	CMP_05	253.39	Order	2022-12-19T10:28:46.000+05:30	sale	 	16713549188031090805J	1	45.61	0	0	-2.53	0	0	-2.53
JIOMART	9091168402	 16715480650269364M	NS3	383.04	Order	2022-12-21T10:35:53.000+05:30	sale	 	16715480776451029360J	1	0	22.98	22.98	0	-1.915	-1.915	-3.83
JIOMART	9091168402	 16712998420370579M	S72	585.6	Order	2022-12-18T10:58:40.000+05:30	sale	 	16712998571981529341J	1	0	52.7	52.7	0	-2.93	-2.93	-5.86
JIOMART	9091168402	 16717875680222010A	C20	275.88	Order	2022-12-23T15:19:44.000+05:30	sale	 	16717875819061868586J	1	0	16.56	16.56	0	-1.38	-1.38	-2.76
JIOMART	9091168402	 16715162610098043A	K002	266.96	Order	2022-12-20T11:52:59.000+05:30	sale	 	16715163467241874337J	1	0	16.02	16.02	0	-1.335	-1.335	-2.67
JIOMART	9091168402	 16712669470173343A	NSIND_08	534.82	Order	2022-12-17T14:57:55.000+05:30	sale	 	16712669857971147551J	1	64.18	0	0	-5.35	0	0	-5.35
JIOMART	9091168402	 16713700630261821A	A01	129.46	Order	2022-12-19T10:28:34.000+05:30	sale	 	16713700845441324253J	1	15.54	0	0	-1.29	0	0	-1.29
JIOMART	9091168402	 16711999880271130M	NS9	311.61	Order	2022-12-17T10:29:49.000+05:30	sale	 	16711999980851940990J	1	37.39	0	0	-3.12	0	0	-3.12
JIOMART	9091168402	 16717875680222010A	C20	-275.88	Return	2022-12-29T17:39:31.000+05:30	refund	 	16717875819061868586J	1	0	-16.56	-16.56	0	1.38	1.38	0
JIOMART	9091168402	 16711869910190081A	NS9	-311.6	Return	2022-12-29T21:34:05.000+05:30	refund	 	16711870540851382513J	1	0	-18.7	-18.7	0	1.56	1.56	0
JIOMART	9091168402	 16711145130286567A	CC_01	-2.9	Seller_Commision	2022-12-29T09:08:38.000+05:30	commision	RR27RKWANUC0274 	16711145650991157119J	1	-0.52	0	0	0	0	0	0
JIOMART	9091168402	 16711145130286567A	CC_01	-15	Fixed_fee	2022-12-29T09:08:38.000+05:30	commision	 RR27RKWANUC0274	16711145650991157119J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16711145130286567A	CC_01	0	Collection_fee_charge	2022-12-29T09:08:38.000+05:30	commision	RR27RKWANUC0274 	16711145650991157119J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711145130286567A	CC_01	-88	Forward_logistics_fee_charge	2022-12-29T09:08:38.000+05:30	commision	 RR27RKWANUC0274	16711145650991157119J	1 	-15.84	0	0	0	0	0	0
JIOMART	9091168402	 16711145130286567A	CC_01	0	Shipping_delay_penalty_fee_charge	2022-12-29T09:08:38.000+05:30	commision	 RR27RKWANUC0274	16711145650991157119J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711145130286567A	CC_01	0	 reverse_logistics_fee_charge	2022-12-29T09:08:38.000+05:30	commision	RR27RKWANUC0274 	16711145650991157119J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	-6.98	Seller_Commision	2022-12-26T16:02:10.000+05:30	commision	RR27RKWANUC0274 	16711870540851382513J	1	-1.26	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	-15	Fixed_fee	2022-12-26T16:02:10.000+05:30	commision	 RR27RKWANUC0274	16711870540851382513J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	Collection_fee_charge	2022-12-26T16:02:10.000+05:30	commision	RR27RKWANUC0274 	16711870540851382513J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	-46	Forward_logistics_fee_charge	2022-12-26T16:02:10.000+05:30	commision	 RR27RKWANUC0274	16711870540851382513J	1 	-8.28	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	Shipping_delay_penalty_fee_charge	2022-12-26T16:02:10.000+05:30	commision	 RR27RKWANUC0274	16711870540851382513J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	 reverse_logistics_fee_charge	2022-12-26T16:02:10.000+05:30	commision	RR27RKWANUC0274 	16711870540851382513J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	6.98	Seller_Commision	2022-12-20T19:19:53.000+05:30	commision	RR27RKWANUC0274 	16711870540851382513J	1	1.26	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	Fixed_fee	2022-12-20T19:19:53.000+05:30	commision	 RR27RKWANUC0274	16711870540851382513J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	Collection_fee_charge	2022-12-20T19:19:53.000+05:30	commision	RR27RKWANUC0274 	16711870540851382513J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	Forward_logistics_fee_charge	2022-12-20T19:19:53.000+05:30	commision	 RR27RKWANUC0274	16711870540851382513J	1 	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	0	Shipping_delay_penalty_fee_charge	2022-12-20T19:19:53.000+05:30	commision	 RR27RKWANUC0274	16711870540851382513J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711869910190081A	NS9	-61	 reverse_logistics_fee_charge	2022-12-20T19:19:53.000+05:30	commision	RR27RKWANUC0274 	16711870540851382513J	1	-10.98	0	0	0	0	0	0
JIOMART	9091168402	 16712703250192579A	CC_01	-2.9	Seller_Commision	2022-12-29T10:16:20.000+05:30	commision	RR27RKWANUC0274 	16712703864161404974J	1	-0.52	0	0	0	0	0	0
JIOMART	9091168402	 16712703250192579A	CC_01	-15	Fixed_fee	2022-12-29T10:16:20.000+05:30	commision	 RR27RKWANUC0274	16712703864161404974J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16712703250192579A	CC_01	0	Collection_fee_charge	2022-12-29T10:16:20.000+05:30	commision	RR27RKWANUC0274 	16712703864161404974J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712703250192579A	CC_01	-88	Forward_logistics_fee_charge	2022-12-29T10:16:20.000+05:30	commision	 RR27RKWANUC0274	16712703864161404974J	1 	-15.84	0	0	0	0	0	0
JIOMART	9091168402	 16712703250192579A	CC_01	0	Shipping_delay_penalty_fee_charge	2022-12-29T10:16:20.000+05:30	commision	 RR27RKWANUC0274	16712703864161404974J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712703250192579A	CC_01	0	 reverse_logistics_fee_charge	2022-12-29T10:16:20.000+05:30	commision	RR27RKWANUC0274 	16712703864161404974J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713489750134147A	CMY_02	-10.4	Seller_Commision	2022-12-29T12:22:08.000+05:30	commision	RR27RKWANUC0274 	16713490123881154991J	2	-1.88	0	0	0	0	0	0
JIOMART	9091168402	 16713489750134147A	CMY_02	-30	Fixed_fee	2022-12-29T12:22:08.000+05:30	commision	 RR27RKWANUC0274	16713490123881154991J	2	-5.4	0	0	0	0	0	0
JIOMART	9091168402	 16713489750134147A	CMY_02	0	Collection_fee_charge	2022-12-29T12:22:08.000+05:30	commision	RR27RKWANUC0274 	16713490123881154991J	2	0	0	0	0	0	0	0
JIOMART	9091168402	 16713489750134147A	CMY_02	-112	Forward_logistics_fee_charge	2022-12-29T12:22:08.000+05:30	commision	 RR27RKWANUC0274	16713490123881154991J	2 	-20.16	0	0	0	0	0	0
JIOMART	9091168402	 16713489750134147A	CMY_02	0	Shipping_delay_penalty_fee_charge	2022-12-29T12:22:08.000+05:30	commision	 RR27RKWANUC0274	16713490123881154991J	2	0	0	0	0	0	0	0
JIOMART	9091168402	 16713489750134147A	CMY_02	0	 reverse_logistics_fee_charge	2022-12-29T12:22:08.000+05:30	commision	RR27RKWANUC0274 	16713490123881154991J	2	0	0	0	0	0	0	0
JIOMART	9091168402	 16713553650172067A	CMP_03	-5.62	Seller_Commision	2022-12-29T09:54:44.000+05:30	commision	RR27RKWANUC0274 	16713554737941663777J	1	-1.02	0	0	0	0	0	0
JIOMART	9091168402	 16713553650172067A	CMP_03	-15	Fixed_fee	2022-12-29T09:54:44.000+05:30	commision	 RR27RKWANUC0274	16713554737941663777J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16713553650172067A	CMP_03	0	Collection_fee_charge	2022-12-29T09:54:44.000+05:30	commision	RR27RKWANUC0274 	16713554737941663777J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713553650172067A	CMP_03	-112	Forward_logistics_fee_charge	2022-12-29T09:54:44.000+05:30	commision	 RR27RKWANUC0274	16713554737941663777J	1 	-20.16	0	0	0	0	0	0
JIOMART	9091168402	 16713553650172067A	CMP_03	0	Shipping_delay_penalty_fee_charge	2022-12-29T09:54:44.000+05:30	commision	 RR27RKWANUC0274	16713554737941663777J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713553650172067A	CMP_03	0	 reverse_logistics_fee_charge	2022-12-29T09:54:44.000+05:30	commision	RR27RKWANUC0274 	16713554737941663777J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16715162610098043A	K002	-5.98	Seller_Commision	2022-12-29T15:44:04.000+05:30	commision	RR27RKWANUC0274 	16715163467241874337J	1	-1.08	0	0	0	0	0	0
JIOMART	9091168402	 16715162610098043A	K002	-15	Fixed_fee	2022-12-29T15:44:04.000+05:30	commision	 RR27RKWANUC0274	16715163467241874337J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16715162610098043A	K002	0	Collection_fee_charge	2022-12-29T15:44:04.000+05:30	commision	RR27RKWANUC0274 	16715163467241874337J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16715162610098043A	K002	-61	Forward_logistics_fee_charge	2022-12-29T15:44:04.000+05:30	commision	 RR27RKWANUC0274	16715163467241874337J	1 	-10.98	0	0	0	0	0	0
JIOMART	9091168402	 16715162610098043A	K002	0	Shipping_delay_penalty_fee_charge	2022-12-29T15:44:04.000+05:30	commision	 RR27RKWANUC0274	16715163467241874337J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16715162610098043A	K002	0	 reverse_logistics_fee_charge	2022-12-29T15:44:04.000+05:30	commision	RR27RKWANUC0274 	16715163467241874337J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16715480650269364M	NS3	-8.58	Seller_Commision	2022-12-29T17:22:21.000+05:30	commision	RR27RKWANUC0274 	16715480776451029360J	1	-1.54	0	0	0	0	0	0
JIOMART	9091168402	 16715480650269364M	NS3	-15	Fixed_fee	2022-12-29T17:22:21.000+05:30	commision	RR27RKWANUC0274 	16715480776451029360J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16715480650269364M	NS3	0	Collection_fee_charge	2022-12-29T17:22:21.000+05:30	commision	 RR27RKWANUC0274	16715480776451029360J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16715480650269364M	NS3	-61	Forward_logistics_fee_charge	2022-12-29T17:22:21.000+05:30	commision	RR27RKWANUC0274 	16715480776451029360J	1 	-10.98	0	0	0	0	0	0
JIOMART	9091168402	 16715480650269364M	NS3	0	Shipping_delay_penalty_fee_charge	2022-12-29T17:22:21.000+05:30	commision	RR27RKWANUC0274 	16715480776451029360J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16715480650269364M	NS3	0	 reverse_logistics_fee_charge	2022-12-29T17:22:21.000+05:30	commision	 RR27RKWANUC0274	16715480776451029360J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711170560308832A	CMP_05	-5.98	Seller_Commision	2022-12-29T10:14:31.000+05:30	commision	RR27RKWANUC0274 	16711170669231071608J	1	-1.08	0	0	0	0	0	0
JIOMART	9091168402	 16711170560308832A	CMP_05	-15	Fixed_fee	2022-12-29T10:14:31.000+05:30	commision	RR27RKWANUC0274 	16711170669231071608J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16711170560308832A	CMP_05	0	Collection_fee_charge	2022-12-29T10:14:31.000+05:30	commision	 RR27RKWANUC0274	16711170669231071608J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711170560308832A	CMP_05	-136	Forward_logistics_fee_charge	2022-12-29T10:14:31.000+05:30	commision	RR27RKWANUC0274 	16711170669231071608J	1 	-24.48	0	0	0	0	0	0
JIOMART	9091168402	 16711170560308832A	CMP_05	0	Shipping_delay_penalty_fee_charge	2022-12-29T10:14:31.000+05:30	commision	RR27RKWANUC0274 	16711170669231071608J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711170560308832A	CMP_05	0	 reverse_logistics_fee_charge	2022-12-29T10:14:31.000+05:30	commision	 RR27RKWANUC0274	16711170669231071608J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	-6.18	Seller_Commision	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1	-1.12	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	-15	Fixed_fee	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	0	Collection_fee_charge	2022-12-25T10:00:29.000+05:30	commision	 RR27RKWANUC0274	16717875819061868586J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	-80	Forward_logistics_fee_charge	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1 	-14.4	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	0	Shipping_delay_penalty_fee_charge	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	0	 reverse_logistics_fee_charge	2022-12-25T10:00:29.000+05:30	commision	 RR27RKWANUC0274	16717875819061868586J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711618370058555A	NS11	-6.58	Seller_Commision	2022-12-29T15:10:55.000+05:30	commision	RR27RKWANUC0274 	16711618660051423240J	1	-1.18	0	0	0	0	0	0
JIOMART	9091168402	 16711618370058555A	NS11	-15	Fixed_fee	2022-12-29T15:10:55.000+05:30	commision	RR27RKWANUC0274 	16711618660051423240J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16711618370058555A	NS11	0	Collection_fee_charge	2022-12-29T15:10:55.000+05:30	commision	 RR27RKWANUC0274	16711618660051423240J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711618370058555A	NS11	-112	Forward_logistics_fee_charge	2022-12-29T15:10:55.000+05:30	commision	RR27RKWANUC0274 	16711618660051423240J	1 	-20.16	0	0	0	0	0	0
JIOMART	9091168402	 16711618370058555A	NS11	0	Shipping_delay_penalty_fee_charge	2022-12-29T15:10:55.000+05:30	commision	RR27RKWANUC0274 	16711618660051423240J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711618370058555A	NS11	0	 reverse_logistics_fee_charge	2022-12-29T15:10:55.000+05:30	commision	 RR27RKWANUC0274	16711618660051423240J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	6.18	Seller_Commision	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1	1.12	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	15	Fixed_fee	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1	2.7	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	0	Collection_fee_charge	2022-12-25T10:00:29.000+05:30	commision	 RR27RKWANUC0274	16717875819061868586J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	80	Forward_logistics_fee_charge	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1 	14.4	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	0	Shipping_delay_penalty_fee_charge	2022-12-25T10:00:29.000+05:30	commision	RR27RKWANUC0274 	16717875819061868586J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16717875680222010A	C20	0	 reverse_logistics_fee_charge	2022-12-25T10:00:29.000+05:30	commision	 RR27RKWANUC0274	16717875819061868586J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711999880271130M	NS9	-6.98	Seller_Commision	2022-12-29T12:32:06.000+05:30	commision	RR27RKWANUC0274 	16711999980851940990J	1	-1.26	0	0	0	0	0	0
JIOMART	9091168402	 16711999880271130M	NS9	-15	Fixed_fee	2022-12-29T12:32:06.000+05:30	commision	RR27RKWANUC0274 	16711999980851940990J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16711999880271130M	NS9	0	Collection_fee_charge	2022-12-29T12:32:06.000+05:30	commision	 RR27RKWANUC0274	16711999980851940990J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711999880271130M	NS9	-65	Forward_logistics_fee_charge	2022-12-29T12:32:06.000+05:30	commision	RR27RKWANUC0274 	16711999980851940990J	1 	-11.7	0	0	0	0	0	0
JIOMART	9091168402	 16711999880271130M	NS9	0	Shipping_delay_penalty_fee_charge	2022-12-29T12:32:06.000+05:30	commision	RR27RKWANUC0274 	16711999980851940990J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16711999880271130M	NS9	0	 reverse_logistics_fee_charge	2022-12-29T12:32:06.000+05:30	commision	 RR27RKWANUC0274	16711999980851940990J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712655350164888A	C20	-6.18	Seller_Commision	2022-12-29T12:47:31.000+05:30	commision	RR27RKWANUC0274 	16712655760061069954J	1	-1.12	0	0	0	0	0	0
JIOMART	9091168402	 16712655350164888A	C20	-15	Fixed_fee	2022-12-29T12:47:31.000+05:30	commision	RR27RKWANUC0274 	16712655760061069954J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16712655350164888A	C20	0	Collection_fee_charge	2022-12-29T12:47:31.000+05:30	commision	 RR27RKWANUC0274	16712655760061069954J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712655350164888A	C20	-112	Forward_logistics_fee_charge	2022-12-29T12:47:31.000+05:30	commision	RR27RKWANUC0274 	16712655760061069954J	1 	-20.16	0	0	0	0	0	0
JIOMART	9091168402	 16712655350164888A	C20	0	Shipping_delay_penalty_fee_charge	2022-12-29T12:47:31.000+05:30	commision	RR27RKWANUC0274 	16712655760061069954J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712655350164888A	C20	0	 reverse_logistics_fee_charge	2022-12-29T12:47:31.000+05:30	commision	 RR27RKWANUC0274	16712655760061069954J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712669470173343A	NSIND_08	-29.95	Seller_Commision	2022-12-29T11:58:12.000+05:30	commision	RR27RKWANUC0274 	16712669857971147551J	1	-5.4	0	0	0	0	0	0
JIOMART	9091168402	 16712669470173343A	NSIND_08	-20	Fixed_fee	2022-12-29T11:58:12.000+05:30	commision	RR27RKWANUC0274 	16712669857971147551J	1	-3.6	0	0	0	0	0	0
JIOMART	9091168402	 16712669470173343A	NSIND_08	0	Collection_fee_charge	2022-12-29T11:58:12.000+05:30	commision	 RR27RKWANUC0274	16712669857971147551J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712669470173343A	NSIND_08	-80	Forward_logistics_fee_charge	2022-12-29T11:58:12.000+05:30	commision	RR27RKWANUC0274 	16712669857971147551J	1 	-14.4	0	0	0	0	0	0
JIOMART	9091168402	 16712669470173343A	NSIND_08	0	Shipping_delay_penalty_fee_charge	2022-12-29T11:58:12.000+05:30	commision	RR27RKWANUC0274 	16712669857971147551J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712669470173343A	NSIND_08	0	 reverse_logistics_fee_charge	2022-12-29T11:58:12.000+05:30	commision	 RR27RKWANUC0274	16712669857971147551J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712781610236314A	C20	-6.18	Seller_Commision	2022-12-29T12:47:01.000+05:30	commision	RR27RKWANUC0274 	16712783577261565591J	1	-1.12	0	0	0	0	0	0
JIOMART	9091168402	 16712781610236314A	C20	-15	Fixed_fee	2022-12-29T12:47:01.000+05:30	commision	RR27RKWANUC0274 	16712783577261565591J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16712781610236314A	C20	0	Collection_fee_charge	2022-12-29T12:47:01.000+05:30	commision	 RR27RKWANUC0274	16712783577261565591J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712781610236314A	C20	-112	Forward_logistics_fee_charge	2022-12-29T12:47:01.000+05:30	commision	RR27RKWANUC0274 	16712783577261565591J	1 	-20.16	0	0	0	0	0	0
JIOMART	9091168402	 16712781610236314A	C20	0	Shipping_delay_penalty_fee_charge	2022-12-29T12:47:01.000+05:30	commision	RR27RKWANUC0274 	16712783577261565591J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712781610236314A	C20	0	 reverse_logistics_fee_charge	2022-12-29T12:47:01.000+05:30	commision	 RR27RKWANUC0274	16712783577261565591J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712998420370579M	S72	-65.64	Seller_Commision	2022-12-29T14:20:11.000+05:30	commision	RR27RKWANUC0274 	16712998571981529341J	1	-11.82	0	0	0	0	0	0
JIOMART	9091168402	 16712998420370579M	S72	-20	Fixed_fee	2022-12-29T14:20:11.000+05:30	commision	RR27RKWANUC0274 	16712998571981529341J	1	-3.6	0	0	0	0	0	0
JIOMART	9091168402	 16712998420370579M	S72	0	Collection_fee_charge	2022-12-29T14:20:11.000+05:30	commision	 RR27RKWANUC0274	16712998571981529341J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712998420370579M	S72	-80	Forward_logistics_fee_charge	2022-12-29T14:20:11.000+05:30	commision	RR27RKWANUC0274 	16712998571981529341J	1 	-14.4	0	0	0	0	0	0
JIOMART	9091168402	 16712998420370579M	S72	0	Shipping_delay_penalty_fee_charge	2022-12-29T14:20:11.000+05:30	commision	RR27RKWANUC0274 	16712998571981529341J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16712998420370579M	S72	0	 reverse_logistics_fee_charge	2022-12-29T14:20:11.000+05:30	commision	 RR27RKWANUC0274	16712998571981529341J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713340540046732M	C20	-6.18	Seller_Commision	2022-12-29T12:14:07.000+05:30	commision	RR27RKWANUC0274 	16713340696031322414J	1	-1.12	0	0	0	0	0	0
JIOMART	9091168402	 16713340540046732M	C20	-15	Fixed_fee	2022-12-29T12:14:07.000+05:30	commision	RR27RKWANUC0274 	16713340696031322414J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16713340540046732M	C20	0	Collection_fee_charge	2022-12-29T12:14:07.000+05:30	commision	 RR27RKWANUC0274	16713340696031322414J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713340540046732M	C20	-112	Forward_logistics_fee_charge	2022-12-29T12:14:07.000+05:30	commision	RR27RKWANUC0274 	16713340696031322414J	1 	-20.16	0	0	0	0	0	0
JIOMART	9091168402	 16713340540046732M	C20	0	Shipping_delay_penalty_fee_charge	2022-12-29T12:14:07.000+05:30	commision	RR27RKWANUC0274 	16713340696031322414J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713340540046732M	C20	0	 reverse_logistics_fee_charge	2022-12-29T12:14:07.000+05:30	commision	 RR27RKWANUC0274	16713340696031322414J	1	0	0	0	0	0	0	0
JIOMART	9091168402	 16713548950169444A	CMP_05	-5.98	Seller_Commision	2022-12-29T11:40:22.000+05:30	commision	RR27RKWANUC0274 	16713549188031090805J	1	-1.08	0	0	0	0	0	0
JIOMART	9091168402	 16713548950169444A	CMP_05	-15	Fixed_fee	2022-12-29T11:40:22.000+05:30	commision	RR27RKWANUC0274 	16713549188031090805J	1	-2.7	0	0	0	0	0	0
JIOMART	9091168402	 16713548950169444A	CMP_05	0	Collection_fee_charge	2022-12-29T11:40:22.000+05:30	commision	 RR27RKWANUC0274	16713549188031090805J	1	0	0	0	0	0	0	0
